ntaxa,mpd.obs,mpd.rand.mean,mpd.rand.sd,mpd.obs.rank,mpd.obs.z,mpd.obs.p,runs,mntd.obs,mntd.rand.mean,mntd.rand.sd,mntd.obs.rank,mntd.obs.z,mntd.obs.p,Tmin,Tmax,Pmin,Pmax,AET,ETR,WDI,Deglac.,x,y,year,nri,nti,nri_p,nti_p,nri_significant,nti_significant
10,116.9140493,120.6853372,19.9162418,428.5,-0.189357407,0.4285,999,123.2457512,128.8756975,14.03649771,370.5,-0.401093381,0.3705,-27.65571367,26.49571369,17.89047646,91.5333347,564.8333418,0.633189776,-84.41904888,6000,-94.25,51.25,7000BP,0.189357407,0.401093381,0.4285,0.3705,FALSE,FALSE
7,42.71331807,75.55180893,36.21876711,92.5,-0.906670588,0.0925,999,91.19756692,133.6039074,34.09948693,9,-1.243606408,0.009,-21.22190429,23.03761853,59.25714374,109.933335,507.2476266,0.996154629,488.1381025,7000,-66.25,47.75,7000BP,0.906670588,1.243606408,0.0925,0.009,FALSE,TRUE
12,122.7032814,133.469939,20.2491795,256.5,-0.531708338,0.2565,999,99.5728883,125.828766,18.49032079,49.5,-1.419979566,0.0495,-12.81809495,23.10047567,92.85714424,142.2095259,543.3190557,0.991800465,819.7190598,11000,-62.25,44.75,7000BP,0.531708338,1.419979566,0.2565,0.0495,FALSE,TRUE
15,82.19600506,90.71944243,29.44047225,476,-0.289514288,0.476,999,186.6158174,139.4805548,36.22945508,850,1.301020467,0.85,7.030952224,33.36666592,52.77619126,181.9666694,1343.852401,0.906809035,-155.1523833,15000,-81.75,29.25,7000BP,0.289514288,-1.301020467,0.476,0.85,FALSE,FALSE
9,115.4074802,136.5901137,23.12178829,149,-0.916133009,0.149,999,123.9925554,139.484184,23.10226238,235,-0.670567595,0.235,-20.89333287,25.17761848,34.00952432,98.67619195,609.7190567,0.930771197,168.2190501,6000,-88.25,47.25,7000BP,0.916133009,0.670567595,0.149,0.235,FALSE,FALSE
10,78.22091468,124.0406239,38.43622287,148,-1.192097083,0.148,999,73.13241349,143.0701064,36.14102253,48,-1.935133209,0.048,-9.311904554,34.21999924,19.23809552,127.2095257,889.3666799,0.714452053,-285.9428614,15000,-95.75,39.75,7000BP,1.192097083,1.935133209,0.148,0.048,FALSE,TRUE
15,161.8501712,164.5199128,11.3508289,382,-0.235202344,0.382,999,139.7511681,127.4920679,17.73873979,717,0.691091943,0.717,-22.8242852,26.98095178,17.94761932,108.1095254,658.6238193,0.740307746,-28.36666709,11000,-93.25,47.75,7000BP,0.235202344,-0.691091943,0.382,0.717,FALSE,FALSE
16,159.0291797,165.7745717,17.78736014,237.5,-0.379223893,0.2375,999,118.6773303,125.6018171,19.26056971,372.5,-0.359516198,0.3725,-16.83904724,25.70857085,36.17142911,97.46666812,602.4047709,0.908162376,118.7238113,7000,-85.25,46.25,7000BP,0.379223893,0.359516198,0.2375,0.3725,FALSE,FALSE
15,169.0645748,167.7040774,17.02995663,529,0.07988848,0.529,999,126.6620507,129.6485262,15.45424507,428.5,-0.193246285,0.4285,-21.37666619,26.41476131,40.04761964,98.59047766,583.3761992,0.88707433,93.2142871,5000,-81.25,46.75,7000BP,-0.07988848,0.193246285,0.529,0.4285,FALSE,FALSE
19,137.7276426,121.0326366,25.43067479,706,0.656490877,0.706,999,134.4883648,123.5943822,28.57536,736,0.381236934,0.736,-7.115714127,27.33476129,98.823811,125.8047638,835.0381077,0.98577282,515.9095315,15000,-70.25,41.25,7000BP,-0.656490877,-0.381236934,0.706,0.736,FALSE,FALSE
17,150.5374403,158.2893061,14.37388168,324,-0.539302187,0.324,999,119.3846728,121.5929831,15.25216985,513,-0.144786631,0.513,-13.59380922,27.42285653,73.36190586,134.2095258,709.2714391,0.972095625,526.1761983,13000,-73.25,42.75,7000BP,0.539302187,0.144786631,0.324,0.513,FALSE,FALSE
11,117.5020218,134.0720775,36.62132411,321,-0.452470142,0.321,999,94.27670959,151.7505081,36.66351754,82,-1.567601866,0.082,-15.94095202,29.82095171,14.91428594,130.0714305,771.9333448,0.798038271,5.023809599,9000,-95.25,43.25,7000BP,0.452470142,1.567601866,0.321,0.082,FALSE,FALSE
15,136.4036012,136.9560188,20.59687423,470,-0.026820455,0.47,999,135.0648853,133.8810987,26.9698142,613,0.043893021,0.613,-5.04238084,35.05618969,75.85714399,123.4047637,1003.033348,0.908171069,5.457142938,15000,-89.75,37.25,7000BP,0.026820455,-0.043893021,0.47,0.613,FALSE,FALSE
9,39.01907342,69.62956435,38.82860054,180,-0.788349065,0.18,999,94.77120046,119.270761,25.89442189,51,-0.946132746,0.051,-22.12571379,23.80904709,58.26190563,108.9666683,534.8095318,0.99589872,443.5238161,7000,-68.75,47.75,7000BP,0.788349065,0.946132746,0.18,0.051,FALSE,FALSE
16,145.7453229,112.6324592,36.89303755,736,0.897536929,0.736,999,120.4820376,128.3159615,36.065123,361,-0.217216061,0.361,-8.413333145,28.95380888,63.5523819,135.4190496,794.0762023,0.987772935,353.4428624,15000,-77.25,40.75,7000BP,-0.897536929,0.217216061,0.736,0.361,FALSE,FALSE
7,74.75163675,87.68459032,28.92345021,270,-0.447144219,0.27,999,134.4801601,136.1289348,27.67112025,431,-0.059584673,0.431,-23.51095186,17.3904758,60.87142948,104.3428587,366.8142912,0.986403651,635.9619142,5000,-57.75,53.25,7000BP,0.447144219,0.059584673,0.27,0.431,FALSE,FALSE
12,132.7629664,129.6470345,18.25753704,607.5,0.170665511,0.6075,999,114.5348239,122.4333819,12.60988139,249.5,-0.626378458,0.2495,-25.84047561,24.27618993,26.72857183,92.66666805,525.3476269,0.936980661,152.914288,5000,-88.75,48.75,7000BP,-0.170665511,0.626378458,0.6075,0.2495,FALSE,FALSE
14,163.4791484,120.4234549,30.36477321,926,1.417948794,0.926,999,194.045686,141.5749421,33.28869183,979,1.57623328,0.979,-1.761904723,33.50333258,75.99047732,153.7476213,1144.200017,0.95360801,4.585714354,15000,-79.25,35.25,7000BP,-1.417948794,-1.57623328,0.926,0.979,FALSE,TRUE
16,129.4849727,140.2077454,17.63966382,260,-0.607878519,0.26,999,110.422364,117.3085348,10.24815759,218,-0.671942322,0.218,-26.94666606,26.16285656,19.94285744,108.6857159,583.9666754,0.788439851,33.81428622,6000,-91.75,49.25,7000BP,0.607878519,0.671942322,0.26,0.218,FALSE,FALSE
12,142.5197862,140.4224845,19.8892803,580.5,0.105448845,0.5805,999,113.9732749,122.2478404,16.17950677,314,-0.511422608,0.314,-20.78238049,25.9461899,29.69047663,99.96666816,615.909533,0.896532094,123.9761923,6000,-88.75,46.75,7000BP,-0.105448845,0.511422608,0.5805,0.314,FALSE,FALSE
11,182.0179622,169.008006,28.92674546,616.5,0.449755268,0.6165,999,138.1341036,146.1118698,22.01645586,359.5,-0.362354698,0.3595,-20.86999953,26.79904702,48.21904834,92.29523947,603.9095328,0.904449034,188.1952409,5000,-77.25,46.25,7000BP,-0.449755268,0.362354698,0.6165,0.3595,FALSE,FALSE
8,54.65810119,75.39018433,33.6361492,312,-0.616363158,0.312,999,100.4259584,121.0195193,25.12523565,219,-0.819636526,0.219,-27.48380891,19.47238052,50.51428647,121.5285732,456.9714354,0.987391505,547.1428653,3000,-66.25,50.75,7000BP,0.616363158,0.819636526,0.312,0.219,FALSE,FALSE
12,161.0849533,165.7874496,13.5011004,352,-0.348304675,0.352,999,126.1894071,150.587176,24.50630801,142,-0.995570975,0.142,-18.36190435,29.62476124,13.19047639,111.7571445,613.3190568,0.5012653,-231.6809558,13000,-97.25,45.25,7000BP,0.348304675,0.995570975,0.352,0.142,FALSE,FALSE
16,179.1796986,174.706324,10.21080544,731.5,0.438102033,0.7315,999,159.2575218,137.052474,20.92648838,808,1.061097656,0.808,-19.27999957,27.01047559,26.8000004,112.8619064,656.2047717,0.92944736,149.7285737,13000,-88.75,45.25,7000BP,-0.438102033,-1.061097656,0.7315,0.808,FALSE,FALSE
16,113.518515,98.16604441,28.56117798,800,0.53752932,0.8,999,124.6618008,134.5352132,32.24475872,316,-0.306202088,0.316,-9.718571211,29.49857077,51.16666743,120.1714304,820.8571551,0.95118062,233.7476225,13000,-86.75,41.75,7000BP,-0.53752932,0.306202088,0.8,0.316,FALSE,FALSE
12,44.40434023,83.43503949,38.01493161,66,-1.026720228,0.066,999,139.1430077,115.0850425,22.03158227,824,1.09197628,0.824,-21.60523761,23.18714234,58.79047707,103.428573,509.9904838,0.989799973,439.3095304,7000,-69.25,47.75,7000BP,1.026720228,-1.09197628,0.066,0.824,FALSE,FALSE
14,141.662987,153.7784042,16.47094497,222,-0.73556297,0.222,999,120.8725511,129.6475477,20.9265529,369,-0.419323554,0.369,-15.88095203,25.25333277,85.09523936,118.3285732,623.9761998,0.98094728,609.7952472,9000,-70.25,44.25,7000BP,0.73556297,0.419323554,0.222,0.369,FALSE,FALSE
16,176.3020388,169.025784,13.1377237,717,0.553844406,0.717,999,156.5811301,155.2505656,22.81323226,534.5,0.058324242,0.5345,-11.6019045,26.42904703,65.77619146,101.8142872,645.2571525,0.967190588,359.3714339,13000,-81.25,42.75,7000BP,-0.553844406,-0.058324242,0.717,0.5345,FALSE,FALSE
16,179.4138801,175.3055408,10.92520179,620,0.37604242,0.62,999,141.2974333,126.1304399,18.34008963,752,0.82698578,0.752,-22.1252376,28.20952318,14.85238117,111.6523826,687.9952483,0.61568489,-126.1666685,11000,-94.25,47.25,7000BP,-0.37604242,-0.82698578,0.62,0.752,FALSE,FALSE
10,114.4641148,128.4036126,25.97286777,322,-0.536694596,0.322,999,117.6036288,134.523266,25.14951832,288.5,-0.672761879,0.2885,-18.23857102,23.84047566,75.52381065,116.4095255,564.3095322,0.990890283,579.833342,8000,-64.75,47.25,7000BP,0.536694596,0.672761879,0.322,0.2885,FALSE,FALSE
21,180.1693914,153.093273,19.01044843,957,1.424275626,0.957,999,175.6392128,121.9100071,26.37403348,962,2.037200936,0.962,-4.121428479,35.20904683,75.14762017,120.1476208,997.190491,0.886095905,-85.57142985,15000,-90.75,36.75,7000BP,-1.424275626,-2.037200936,0.957,0.962,TRUE,TRUE
19,156.1065754,153.064675,13.26397776,686,0.229335453,0.686,999,139.0230456,132.8928649,23.36246416,595.5,0.262394442,0.5955,-13.34047589,28.31428508,33.82381003,108.2666683,713.7904868,0.883195314,117.2809541,13000,-88.25,43.25,7000BP,-0.229335453,-0.262394442,0.686,0.5955,FALSE,FALSE
16,166.3375723,168.0646947,13.78833047,430.5,-0.125259718,0.4305,999,126.5000813,127.9236703,15.7484894,484.5,-0.090395277,0.4845,-20.04142812,26.40285655,65.04762002,98.41428718,596.1381041,0.967731407,341.8285765,7000,-76.25,45.75,7000BP,0.125259718,0.090395277,0.4305,0.4845,FALSE,FALSE
12,140.4069007,146.8225091,19.18074446,336.5,-0.334481716,0.3365,999,119.8661363,129.7265798,15.50207882,232,-0.636072339,0.232,-25.521428,26.44285655,21.5761908,104.2619063,606.4238186,0.779121831,-5.866666754,7000,-92.75,49.25,7000BP,0.334481716,0.636072339,0.3365,0.232,FALSE,FALSE
16,84.22184338,116.9988713,28.27679851,90,-1.159149182,0.09,999,97.62179977,111.5166565,16.84380537,167.5,-0.82492385,0.1675,-21.8057138,24.04380899,73.04762014,132.1714305,547.8047701,0.998149494,685.5333435,6000,-71.75,46.75,7000BP,1.159149182,0.82492385,0.09,0.1675,FALSE,FALSE
15,81.16816435,94.97496948,25.81253902,329.5,-0.534887526,0.3295,999,104.8685938,109.9142126,13.00621937,394.5,-0.387938925,0.3945,-19.62857099,23.80571375,75.20476303,137.3380973,550.4047701,0.998144587,697.7238199,7000,-71.25,45.75,7000BP,0.534887526,0.387938925,0.3295,0.3945,FALSE,FALSE
16,170.9224187,170.7285206,11.5026856,448,0.016856762,0.448,999,144.3104685,136.3967485,19.8927475,694,0.39781936,0.694,-20.8319043,28.53857079,16.81428596,116.6666684,700.6333438,0.640006433,-111.4523826,11000,-95.25,46.25,7000BP,-0.016856762,-0.39781936,0.448,0.694,FALSE,FALSE
17,101.7093867,126.0474997,29.63430038,188,-0.82128185,0.188,999,115.9404032,128.8064041,25.24800139,306,-0.509584925,0.306,-21.17857096,28.6480946,12.02857161,96.53809668,454.2476258,0.404070325,-330.0761954,9000,-101.75,48.25,7000BP,0.82128185,0.509584925,0.188,0.306,FALSE,FALSE
9,132.8616645,128.6106211,22.93295889,592,0.185368293,0.592,999,129.8219952,135.3294263,21.97306972,436.5,-0.25064459,0.4365,-32.01571357,22.41285664,16.27142881,80.7000012,468.3857213,0.861932413,-4.828571501,2000,-84.75,54.25,7000BP,-0.185368293,0.25064459,0.592,0.4365,FALSE,FALSE
8,50.61704231,73.38018186,39.75957426,382.5,-0.572519701,0.3825,999,141.5881087,131.5813913,28.00230306,655,0.357353372,0.655,-20.58857097,22.27618998,64.47142953,119.0952399,534.4619127,0.99611673,564.0285798,6000,-65.25,48.25,7000BP,0.572519701,-0.357353372,0.3825,0.655,FALSE,FALSE
6,31.02421355,51.43309459,35.91023326,306,-0.568330506,0.306,999,136.4017008,139.2353154,32.10304527,354.5,-0.088266226,0.3545,-14.59428539,19.10523767,72.40476298,126.942859,472.1381023,0.990761227,770.07144,9000,-58.75,48.25,7000BP,0.568330506,0.088266226,0.306,0.3545,FALSE,FALSE
20,155.1158958,123.8417158,31.7299843,817,0.985634903,0.817,999,126.7249495,121.0426439,30.70890158,611,0.185037735,0.611,-1.123333308,32.27857071,77.92857259,173.9952407,1190.071446,0.9793449,79.19523928,15000,-76.75,36.25,7000BP,-0.985634903,-0.185037735,0.817,0.611,FALSE,FALSE
18,110.9675092,112.249253,18.18892939,606.5,-0.070468347,0.6065,999,126.8327065,125.4639637,27.00890346,634,0.050677466,0.634,-7.894761728,26.68476131,94.4904776,126.6476209,808.0571549,0.990880605,500.6571503,13000,-72.25,41.25,7000BP,0.070468347,-0.050677466,0.6065,0.634,FALSE,FALSE
9,64.46631784,89.74131928,32.11235415,222.5,-0.787080303,0.2225,999,100.1087704,119.3897219,23.30226338,108,-0.827428271,0.108,-14.12523778,23.08190425,78.4285726,113.2666684,572.6714371,0.976870996,576.6714372,10000,-67.75,44.75,7000BP,0.787080303,0.827428271,0.2225,0.108,FALSE,FALSE
14,166.8460416,173.4372217,16.97169175,290,-0.388363176,0.29,999,145.2989672,149.3002473,21.29984911,463,-0.18785486,0.463,-14.37952349,26.70333274,54.43809605,94.06666807,633.1666761,0.918396433,208.7666698,8000,-79.25,44.25,7000BP,0.388363176,0.18785486,0.29,0.463,FALSE,FALSE
15,149.5752441,148.2511887,12.00489783,651,0.110292932,0.651,999,159.5074381,135.246333,24.50444001,760,0.990069763,0.76,-21.66523761,28.16666604,16.46666691,117.5619065,720.5809631,0.686874038,-90.51904897,11000,-93.75,46.75,7000BP,-0.110292932,-0.990069763,0.651,0.76,FALSE,FALSE
19,150.1382198,156.890159,12.45653756,315,-0.542039806,0.315,999,112.6154635,114.6199172,12.60832135,476,-0.158978631,0.476,-12.05999973,26.21476132,91.41904898,123.2333352,726.8571537,0.984509609,571.276199,11000,-69.25,43.75,7000BP,0.542039806,0.158978631,0.315,0.476,FALSE,FALSE
7,96.78106165,99.56961444,23.01702093,518.5,-0.121151769,0.5185,999,138.1060401,139.7179044,25.09687579,432,-0.064225695,0.432,-30.75714217,24.58142802,20.35238126,100.0190491,512.8381029,0.828014226,45.033334,3000,-91.25,52.75,7000BP,0.121151769,0.064225695,0.5185,0.432,FALSE,FALSE
24,183.799422,186.3568298,6.335239928,303,-0.403679719,0.303,999,126.5544986,113.4602247,15.17897476,803,0.862658649,0.803,-17.37714247,29.99857076,18.08571456,127.5571448,783.9571545,0.677046781,-97.62857288,8000,-93.75,44.75,7000BP,0.403679719,-0.862658649,0.303,0.803,FALSE,FALSE
7,52.76221719,80.16203066,38.53538601,212,-0.711029947,0.212,999,140.6925592,132.5590307,29.60424146,601,0.274742002,0.601,-29.63809458,19.80619003,40.32381012,122.7714304,438.5428637,0.99246204,470.9285784,2000,-66.25,51.25,7000BP,0.711029947,-0.274742002,0.212,0.601,FALSE,FALSE
14,99.19877548,105.1688129,23.51847513,506.5,-0.253844579,0.5065,999,106.5327216,112.9026088,12.24629627,283.5,-0.520148055,0.2835,-21.95238046,24.29666612,64.90952478,115.3333351,557.1095321,0.994684825,515.2809601,6000,-74.25,46.25,7000BP,0.253844579,0.520148055,0.5065,0.2835,FALSE,FALSE
12,92.51950755,101.9749506,21.73548045,369,-0.435023419,0.369,999,111.9778633,118.9232632,14.64861714,363,-0.47413348,0.363,-26.53476131,20.31761859,53.57142937,120.2857161,490.666674,0.983360744,557.0047702,4000,-67.25,50.25,7000BP,0.435023419,0.47413348,0.369,0.363,FALSE,FALSE
13,40.90433807,58.89555262,29.39538021,242.5,-0.612042247,0.2425,999,96.92325303,104.6972609,15.36942068,187,-0.50581008,0.187,-25.33428515,23.38809472,50.27142932,121.8619066,534.5714365,0.992672418,404.3761965,5000,-72.25,48.25,7000BP,0.612042247,0.50581008,0.2425,0.187,FALSE,FALSE
9,99.66508932,111.0666095,31.18417672,416,-0.365618764,0.416,999,110.5648635,125.6528645,22.33616402,260,-0.675496517,0.26,-14.76047586,23.84666613,76.00952494,105.8523825,540.3904842,0.978946528,538.5333414,9000,-64.25,45.25,7000BP,0.365618764,0.675496517,0.416,0.26,FALSE,FALSE
9,126.6302984,124.819997,19.02972047,642,0.095130212,0.642,999,142.9989003,137.3790549,22.585887,674.5,0.248821104,0.6745,-14.32190444,23.06380901,95.43333476,144.6190498,543.5523891,0.989336299,859.8142985,7000,-63.75,44.75,7000BP,-0.095130212,-0.248821104,0.642,0.6745,FALSE,FALSE
11,127.8782795,133.0213527,19.7718584,412,-0.260120878,0.412,999,112.6922915,125.7630408,18.19727224,182.5,-0.718280693,0.1825,-27.49857081,26.08666608,20.66190507,104.9571444,571.0381037,0.828142091,31.41428618,5000,-91.75,49.75,7000BP,0.260120878,0.718280693,0.412,0.1825,FALSE,FALSE
12,146.6067628,150.3096245,15.43626887,395.5,-0.239880614,0.3955,999,117.6959649,133.7657521,19.394278,199.5,-0.828583935,0.1995,-17.00952343,25.72285657,39.92381012,108.3476207,630.119057,0.948264521,198.7190506,6000,-86.75,46.25,7000BP,0.239880614,0.828583935,0.3955,0.1995,FALSE,FALSE
8,105.8572804,121.2903577,31.95627715,360.5,-0.48294353,0.3605,999,146.1672648,176.679299,38.62761148,322.5,-0.789902173,0.3225,-21.3809519,28.76571364,12.46190495,102.8571444,544.1952462,0.447184868,-253.4047657,8000,-98.75,47.25,7000BP,0.48294353,0.789902173,0.3605,0.3225,FALSE,FALSE
20,127.0577613,143.478092,18.58934173,177,-0.883319645,0.177,999,92.57940181,116.9094743,21.97260117,147,-1.107291409,0.147,-11.4271426,27.01285654,53.0142865,130.2380972,704.2523914,0.980555655,368.9333388,13000,-76.25,41.75,7000BP,0.883319645,1.107291409,0.177,0.147,FALSE,FALSE
16,90.33129054,107.2520777,28.22664495,349,-0.59946151,0.349,999,77.36256116,124.4060251,32.81810156,81,-1.433460857,0.081,-9.597618833,28.84904697,80.29047739,146.1714307,856.5000128,0.98668537,503.6476266,13000,-74.25,41.25,7000BP,0.59946151,1.433460857,0.349,0.081,FALSE,FALSE
24,181.6907964,181.9796914,9.694411506,383,-0.02980016,0.383,999,143.6531463,116.7502615,15.97322082,930,1.684249225,0.93,-21.59857095,28.72857079,16.10952405,115.0666684,703.5047724,0.631106558,-124.9142876,11000,-94.75,46.75,7000BP,0.02980016,-1.684249225,0.383,0.93,FALSE,FALSE
12,172.5306817,155.4860209,15.58246261,896,1.093836138,0.896,999,130.1569977,146.6023128,22.85735175,249,-0.719475958,0.249,-9.672856927,30.2609517,52.50000078,114.8142874,792.5190594,0.938735402,212.2190508,13000,-84.75,40.25,7000BP,-1.093836138,0.719475958,0.896,0.249,FALSE,FALSE
23,172.5354693,173.4086061,8.908804073,511,-0.098008302,0.511,999,133.3323107,113.4264737,18.4862155,875,1.076793518,0.875,-18.27380912,28.55428508,22.066667,121.5285732,732.4095347,0.866102536,74.10476301,13000,-91.25,45.25,7000BP,0.098008302,-1.076793518,0.511,0.875,FALSE,FALSE
17,108.18017,117.6499294,24.52502037,462,-0.386126465,0.462,999,127.6301902,129.2284289,29.51440525,584,-0.05415114,0.584,-10.46714262,27.52380891,70.30000105,151.1904784,762.3285828,0.984598023,523.9142935,13000,-75.25,41.25,7000BP,0.386126465,0.05415114,0.462,0.584,FALSE,FALSE
17,170.88651,166.09901,15.57026637,549,0.307477076,0.549,999,140.3911778,129.6385501,23.67326647,692,0.454209719,0.692,-22.40047569,28.21952318,11.90000018,119.5666684,636.7857238,0.534360101,-154.5571452,8000,-95.75,47.25,7000BP,-0.307477076,-0.454209719,0.549,0.692,FALSE,FALSE
12,87.09554798,104.3043472,28.06080621,273,-0.613268169,0.273,999,173.1950239,143.4676117,33.2489312,741,0.894086251,0.741,8.870952183,33.3728564,45.70476259,183.185717,1245.933352,0.759588766,-376.9190532,15000,-81.75,27.75,7000BP,0.613268169,-0.894086251,0.273,0.741,FALSE,FALSE
19,124.4051499,130.9527309,17.82301216,380,-0.367366693,0.38,999,107.0428707,111.0194646,10.31406701,382.5,-0.385550522,0.3825,-17.61714246,24.95285659,57.48095324,114.9238112,599.3381042,0.978261623,422.8904825,9000,-74.25,44.25,7000BP,0.367366693,0.385550522,0.38,0.3825,FALSE,FALSE
16,166.0883731,171.7976842,15.17181311,351.5,-0.376310399,0.3515,999,121.2097165,137.2312741,16.50100017,167.5,-0.970944638,0.1675,-11.30428546,27.24761844,50.46190551,86.42381081,646.8238192,0.858887899,104.9428587,8000,-79.25,43.75,7000BP,0.376310399,0.970944638,0.3515,0.1675,FALSE,FALSE
11,176.8884333,172.2212029,21.03099546,494,0.221921516,0.494,999,121.837077,142.7685852,23.97823356,155,-0.872937873,0.155,-27.11190416,27.01952321,18.4285717,94.60952522,553.6523892,0.542105769,-139.4571449,7000,-95.25,49.75,7000BP,-0.221921516,0.872937873,0.494,0.155,FALSE,FALSE
18,157.7447827,165.501161,10.96864061,152,-0.707141256,0.152,999,117.5083513,124.3946555,24.15769426,397,-0.285056354,0.397,-21.33476143,28.68571364,13.95714307,114.9047636,654.1047717,0.547257522,-156.8761928,8000,-96.25,46.75,7000BP,0.707141256,0.285056354,0.152,0.397,FALSE,FALSE
9,70.90086004,82.33624361,26.76982506,223,-0.427174385,0.223,999,107.1791541,124.1533841,21.6441293,164,-0.784241755,0.164,-21.7704757,14.973333,65.99047717,120.7666685,283.2571471,0.99565127,860.7809652,6000,-57.25,51.75,7000BP,0.427174385,0.784241755,0.223,0.164,FALSE,FALSE
18,134.6766805,130.9098135,16.29423152,661,0.231177943,0.661,999,134.2201446,128.0720426,22.83093364,759,0.269288242,0.759,-8.410476002,27.41333272,88.49523941,122.8523828,833.2142981,0.980077787,396.947625,13000,-71.25,41.75,7000BP,-0.231177943,-0.269288242,0.661,0.759,FALSE,FALSE
